part,topic_number,topic_title,topic_id,topic_source_id,law_id,law_title,article_id,article_ref,article_title,normative_reference,coverage_status,mapping_basis,priority,validation_status,notes,integrity_status
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5101,21,Ley 14/2003 Patrimonio Generalitat Valenciana,95845,92,Cesiones gratuitas de derecho de superficie y otros derechos reales sobre,Ley 14/2003 art. 92,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5102,21,Ley 14/2003 Patrimonio Generalitat Valenciana,95846,93,Cesiones gratuitas de bienes muebles y derechos incorporales.,Ley 14/2003 art. 93,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5103,21,Ley 14/2003 Patrimonio Generalitat Valenciana,95848,94,Patrimonio propio y adscrito.,Ley 14/2003 art. 94,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5104,21,Ley 14/2003 Patrimonio Generalitat Valenciana,95849,95,Régimen jurídico.,Ley 14/2003 art. 95,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5105,21,Ley 14/2003 Patrimonio Generalitat Valenciana,95850,96,Extinción del organismo.,Ley 14/2003 art. 96,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5106,21,Ley 14/2003 Patrimonio Generalitat Valenciana,95851,97,Inventario e inscripción.,Ley 14/2003 art. 97,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5107,21,Ley 14/2003 Patrimonio Generalitat Valenciana,95852,98,Deber general de cooperación y obligación de comparecer.,Ley 14/2003 art. 98,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5108,21,Ley 14/2003 Patrimonio Generalitat Valenciana,95853,99,Deber de custodia de los bienes y colaboración.,Ley 14/2003 art. 99,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5109,21,Ley 14/2003 Patrimonio Generalitat Valenciana,95854,100,Responsabilidades.,Ley 14/2003 art. 100,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5110,21,Ley 14/2003 Patrimonio Generalitat Valenciana,95855,101,Tipificación de infracciones.,Ley 14/2003 art. 101,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5111,21,Ley 14/2003 Patrimonio Generalitat Valenciana,95856,102,Calificación de las infracciones.,Ley 14/2003 art. 102,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5112,21,Ley 14/2003 Patrimonio Generalitat Valenciana,95857,103,Prescripción de infracciones.,Ley 14/2003 art. 103,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5113,21,Ley 14/2003 Patrimonio Generalitat Valenciana,95858,104,Sanciones.,Ley 14/2003 art. 104,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5114,21,Ley 14/2003 Patrimonio Generalitat Valenciana,95860,105,Prescripción de sanciones.,Ley 14/2003 art. 105,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5115,21,Ley 14/2003 Patrimonio Generalitat Valenciana,95861,106,Procedimiento sancionador y competencia.,Ley 14/2003 art. 106,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5116,21,Ley 14/2003 Patrimonio Generalitat Valenciana,95862,107,Hechos constitutivos de delito o falta.,Ley 14/2003 art. 107,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5117,68,Ley 33/2003 Patrimonio Administraciones Publicas,101219,1,Objeto de la ley.,Ley 33/2003 art. 1,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5118,68,Ley 33/2003 Patrimonio Administraciones Publicas,101220,2,Ámbito de aplicación.,Ley 33/2003 art. 2,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5119,68,Ley 33/2003 Patrimonio Administraciones Publicas,101221,3,Concepto.,Ley 33/2003 art. 3,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5120,68,Ley 33/2003 Patrimonio Administraciones Publicas,101222,4,Clasificación.,Ley 33/2003 art. 4,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5121,68,Ley 33/2003 Patrimonio Administraciones Publicas,101223,5,Bienes y derechos de dominio público o demaniales.,Ley 33/2003 art. 5.1,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5122,68,Ley 33/2003 Patrimonio Administraciones Publicas,101223,5,Bienes y derechos de dominio público o demaniales.,Ley 33/2003 art. 5.2,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5123,68,Ley 33/2003 Patrimonio Administraciones Publicas,101223,5,Bienes y derechos de dominio público o demaniales.,Ley 33/2003 art. 5.4,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5124,68,Ley 33/2003 Patrimonio Administraciones Publicas,101224,6,Principios relativos a los bienes y derechos de dominio público.,Ley 33/2003 art. 6,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5125,68,Ley 33/2003 Patrimonio Administraciones Publicas,101225,7,Bienes y derechos de dominio privado o patrimoniales.,Ley 33/2003 art. 7.1,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5126,68,Ley 33/2003 Patrimonio Administraciones Publicas,101226,8,Principios relativos a los bienes y derechos patrimoniales.,Ley 33/2003 art. 8.1,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5127,68,Ley 33/2003 Patrimonio Administraciones Publicas,101233,15,Modos de adquirir.,Ley 33/2003 art. 15,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5128,68,Ley 33/2003 Patrimonio Administraciones Publicas,101235,17,Inmuebles vacantes.,Ley 33/2003 art. 17,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5129,68,Ley 33/2003 Patrimonio Administraciones Publicas,101236,18,Saldos y depósitos abandonados.,Ley 33/2003 art. 18,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5130,68,Ley 33/2003 Patrimonio Administraciones Publicas,101238,20,Normas especiales para las adquisiciones hereditarias.,Ley 33/2003 art. 20.2,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5131,68,Ley 33/2003 Patrimonio Administraciones Publicas,101238,20,Normas especiales para las adquisiciones hereditarias.,Ley 33/2003 art. 20.3,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5132,68,Ley 33/2003 Patrimonio Administraciones Publicas,101238,20,Normas especiales para las adquisiciones hereditarias.,Ley 33/2003 art. 20.6,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5133,68,Ley 33/2003 Patrimonio Administraciones Publicas,101239,20 b,Procedimiento para la declaración de la Administración del Estado como,Ley 33/2003 art. 20 bis.8,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5159,68,Ley 33/2003 Patrimonio Administraciones Publicas,101239,20 b,Procedimiento para la declaración de la Administración del Estado como,Ley 33/2003 art. 62,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5134,68,Ley 33/2003 Patrimonio Administraciones Publicas,101245,22,Prescripción adquisitiva.,Ley 33/2003 art. 22,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5135,68,Ley 33/2003 Patrimonio Administraciones Publicas,101246,23,Ocupación.,Ley 33/2003 art. 23,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5136,68,Ley 33/2003 Patrimonio Administraciones Publicas,101247,24,Adquisiciones derivadas del ejercicio de la potestad expropiatoria.,Ley 33/2003 art. 24.1-24.3,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5137,68,Ley 33/2003 Patrimonio Administraciones Publicas,101250,27,Toma de posesión de los bienes adjudicados.,Ley 33/2003 art. 27,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5138,68,Ley 33/2003 Patrimonio Administraciones Publicas,101251,28,Extensión.,Ley 33/2003 art. 28,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5139,68,Ley 33/2003 Patrimonio Administraciones Publicas,101252,29,Deber de custodia.,Ley 33/2003 art. 29.2,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5140,68,Ley 33/2003 Patrimonio Administraciones Publicas,101253,30,Régimen de disponibilidad de los bienes y derechos.,Ley 33/2003 art. 30.1-30.2,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5141,68,Ley 33/2003 Patrimonio Administraciones Publicas,101255,32,Obligación de formar inventario.,Ley 33/2003 art. 32.1,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5142,68,Ley 33/2003 Patrimonio Administraciones Publicas,101255,32,Obligación de formar inventario.,Ley 33/2003 art. 32.4,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5143,68,Ley 33/2003 Patrimonio Administraciones Publicas,101259,36,Obligatoriedad de la inscripción.,Ley 33/2003 art. 36.1,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5144,68,Ley 33/2003 Patrimonio Administraciones Publicas,101260,37,Título inscribible.,Ley 33/2003 art. 37.1-37.3,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5145,68,Ley 33/2003 Patrimonio Administraciones Publicas,101261,38,Comunicación de ciertas inscripciones.,Ley 33/2003 art. 38.1-38.2,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5146,68,Ley 33/2003 Patrimonio Administraciones Publicas,101262,39,Promoción de la inscripción.,Ley 33/2003 art. 39,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5147,68,Ley 33/2003 Patrimonio Administraciones Publicas,101263,40,Aranceles aplicables por los registradores de la propiedad.,Ley 33/2003 art. 40,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5148,68,Ley 33/2003 Patrimonio Administraciones Publicas,101264,41,Facultades y prerrogativas.,Ley 33/2003 art. 41,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5149,68,Ley 33/2003 Patrimonio Administraciones Publicas,101265,42,Adopción de medidas cautelares.,Ley 33/2003 art. 42,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5150,68,Ley 33/2003 Patrimonio Administraciones Publicas,101266,43,Régimen de control judicial.,Ley 33/2003 art. 43,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5151,68,Ley 33/2003 Patrimonio Administraciones Publicas,101267,44,Comunicación de hechos punibles.,Ley 33/2003 art. 44,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5152,68,Ley 33/2003 Patrimonio Administraciones Publicas,101268,45,Facultad de investigación.,Ley 33/2003 art. 45,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5153,68,Ley 33/2003 Patrimonio Administraciones Publicas,101272,49,Asignación de fincas de reemplazo en procedimientos de concentración,Ley 33/2003 art. 49,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5154,68,Ley 33/2003 Patrimonio Administraciones Publicas,101273,50,Potestad de deslinde.,Ley 33/2003 art. 50,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5155,68,Ley 33/2003 Patrimonio Administraciones Publicas,101276,53,Inscripción.,Ley 33/2003 art. 53,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5156,68,Ley 33/2003 Patrimonio Administraciones Publicas,101278,55,Potestad de recuperación posesoria.,Ley 33/2003 art. 55,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
especial,17,El patrimonio de las administraciones públicas: legislación básica del Estado. La Ley de patrimonio de la Generalitat.,32,5157,68,Ley 33/2003 Patrimonio Administraciones Publicas,101281,58,Potestad de desahucio.,Ley 33/2003 art. 58,articulo_delimitado,validacion_articulos_codex_2026_06_18,alta,validado_fuente_oficial_pendiente_revision_humana,Delimitacion documentada en .claude/VALIDACION_ARTICULOS_POR_TEMA.md contra fuente oficial BOE/DOGV; pendiente revision humana.,ok
